"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","6","1.0476190476190477","0.25","0.5952380952380952","21","11","1","3","1","7","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","7","1.0476190476190477","0.25","0.5952380952380952","21","11","1","3","1","7","1.1428571428571428"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","5","1.380952380952381","0.25","0.5952380952380952","21","11","1.3636363636363635","3","1.3333333333333333","7","1.4285714285714286"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","6","1.380952380952381","0.25","0.5952380952380952","21","11","1.3636363636363635","3","1.3333333333333333","7","1.4285714285714286"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","7","1.380952380952381","0.25","0.5952380952380952","21","11","1.3636363636363635","3","1.3333333333333333","7","1.4285714285714286"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","5","1.2380952380952381","0.25","0.5952380952380952","21","11","1.3636363636363635","3","1.3333333333333333","7","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","8","1.1428571428571428","0.25","0.5952380952380952","21","11","1.1818181818181819","3","1","7","1.1428571428571428"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","8","1.4285714285714286","0.25","0.5952380952380952","21","11","1.4545454545454546","3","1.3333333333333333","7","1.4285714285714286"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","9","1.4285714285714286","0.25","0.5952380952380952","21","11","1.4545454545454546","3","1.3333333333333333","7","1.4285714285714286"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","10","1.4285714285714286","0.25","0.5952380952380952","21","11","1.4545454545454546","3","1.3333333333333333","7","1.4285714285714286"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","6","1.1538461538461537","0.25","0.5961538461538461","26","14","1.1428571428571428","3","1.3333333333333333","9","1.1111111111111112"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","11","1.4285714285714286","0.25","0.5952380952380952","21","11","1.4545454545454546","3","1.3333333333333333","7","1.4285714285714286"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","12","1.4285714285714286","0.25","0.5952380952380952","21","11","1.4545454545454546","3","1.3333333333333333","7","1.4285714285714286"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","6","1.2857142857142858","0.25","0.5952380952380952","21","11","1.4545454545454546","3","1.3333333333333333","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","13","1.4285714285714286","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","1.375"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","7","1.380952380952381","0.25","0.5952380952380952","21","11","1.5454545454545454","3","1.6666666666666667","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","14","1.5238095238095237","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","1.625"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","15","1.5238095238095237","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","1.625"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","9","1.0952380952380953","0.25","0.6071428571428571","21","11","1.0909090909090908","3","1","7","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","10","1.0952380952380953","0.25","0.6071428571428571","21","11","1.0909090909090908","3","1","7","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","11","1.1428571428571428","0.25","0.6071428571428571","21","11","1.0909090909090908","3","1.3333333333333333","7","1.1428571428571428"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","8","1.380952380952381","0.25","0.5952380952380952","21","12","1.5","3","1.6666666666666667","6","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","9","1.3333333333333333","0.25","0.5952380952380952","21","12","1.5","3","1.3333333333333333","6","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","10","1.3333333333333333","0.25","0.5952380952380952","21","12","1.5","3","1.3333333333333333","6","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","11","1.3333333333333333","0.25","0.5952380952380952","21","12","1.5","3","1.3333333333333333","6","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","12","1.3333333333333333","0.25","0.5952380952380952","21","12","1.5","3","1.3333333333333333","6","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","7","1.2307692307692308","0.25","0.5961538461538461","26","14","1.2857142857142858","3","1.3333333333333333","9","1.1111111111111112"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","8","1.2307692307692308","0.25","0.5961538461538461","26","14","1.2857142857142858","3","1.3333333333333333","9","1.1111111111111112"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","12","1.2380952380952381","0.25","0.6071428571428571","21","11","1.2727272727272727","3","1.3333333333333333","7","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","13","1.2380952380952381","0.25","0.6071428571428571","21","11","1.2727272727272727","3","1.3333333333333333","7","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","14","1.2380952380952381","0.25","0.6071428571428571","21","11","1.2727272727272727","3","1.3333333333333333","7","1.1428571428571428"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","16","1.6666666666666667","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","15","1.2380952380952381","0.25","0.6071428571428571","21","11","1.2727272727272727","3","1.3333333333333333","7","1.1428571428571428"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","17","1.6666666666666667","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","18","1.6666666666666667","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","16","1.2380952380952381","0.25","0.6071428571428571","21","11","1.2727272727272727","3","1.3333333333333333","7","1.1428571428571428"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","13","1.380952380952381","0.25","0.5952380952380952","21","12","1.5833333333333333","3","1.3333333333333333","6","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","19","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","20","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","14","1.380952380952381","0.25","0.5952380952380952","21","12","1.5833333333333333","3","1.3333333333333333","6","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","21","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","15","1.380952380952381","0.25","0.5952380952380952","21","12","1.5","3","1.6666666666666667","6","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","9","1.2307692307692308","0.25","0.6057692307692307","26","14","1.2857142857142858","3","1.3333333333333333","9","1.1111111111111112"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","17","1.380952380952381","0.25","0.6071428571428571","21","11","1.5454545454545454","3","1.3333333333333333","7","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","18","1.380952380952381","0.25","0.6071428571428571","21","11","1.5454545454545454","3","1.3333333333333333","7","1.1428571428571428"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","16","1.380952380952381","0.23809523809523808","0.6071428571428571","21","10","1.6","3","1.6666666666666667","8","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","10","1.2692307692307692","0.25","0.6057692307692307","26","14","1.2857142857142858","3","1.3333333333333333","9","1.2222222222222223"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","11","1.2692307692307692","0.25","0.6057692307692307","26","14","1.2857142857142858","3","1.3333333333333333","9","1.2222222222222223"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","12","1.2692307692307692","0.25","0.6057692307692307","26","14","1.2857142857142858","3","1.3333333333333333","9","1.2222222222222223"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","19","1.5238095238095237","0.25","0.6071428571428571","21","11","1.8181818181818181","3","1.3333333333333333","7","1.1428571428571428"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","22","1.9523809523809523","0.23809523809523808","0.5952380952380952","21","10","2","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","23","1.9523809523809523","0.23809523809523808","0.5952380952380952","21","10","2","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","24","1.9523809523809523","0.23809523809523808","0.5952380952380952","21","10","2","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","25","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","26","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","27","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","28","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","29","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","17","1.4761904761904763","0.23809523809523808","0.6190476190476191","21","11","1.7272727272727273","3","1.6666666666666667","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","30","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","18","1.4761904761904763","0.23809523809523808","0.6190476190476191","21","11","1.7272727272727273","3","1.6666666666666667","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","31","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","32","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","33","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","34","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","35","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","36","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","37","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","38","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","39","1.7142857142857142","0.23809523809523808","0.5952380952380952","21","10","1.5","3","1.3333333333333333","8","2.125"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","20","1.6666666666666667","0.25","0.6071428571428571","21","11","1.9090909090909092","3","1.3333333333333333","7","1.4285714285714286"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","40","1.7619047619047619","0.23809523809523808","0.5952380952380952","21","10","1.6","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","41","1.7619047619047619","0.23809523809523808","0.5952380952380952","21","10","1.6","3","1.3333333333333333","8","2.125"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","21","1.6666666666666667","0.25","0.6071428571428571","21","11","1.9090909090909092","3","1.3333333333333333","7","1.4285714285714286"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","42","1.7619047619047619","0.23809523809523808","0.5952380952380952","21","10","1.6","3","1.3333333333333333","8","2.125"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","13","1.3461538461538463","0.25","0.6057692307692307","26","14","1.4285714285714286","3","1.3333333333333333","9","1.2222222222222223"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","14","1.3846153846153846","0.25","0.6057692307692307","26","14","1.5","3","1.3333333333333333","9","1.2222222222222223"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","22","1.52","0.25","0.61","25","12","1.75","3","1.3333333333333333","10","1.3"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","23","1.52","0.25","0.61","25","12","1.75","3","1.3333333333333333","10","1.3"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","24","1.52","0.25","0.61","25","12","1.75","3","1.3333333333333333","10","1.3"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","43","1.8571428571428572","0.23809523809523808","0.5952380952380952","21","10","1.8","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","44","1.8571428571428572","0.23809523809523808","0.5952380952380952","21","10","1.8","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","45","1.8571428571428572","0.23809523809523808","0.5952380952380952","21","10","1.8","3","1.3333333333333333","8","2.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","46","1.76","0.25","0.6","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","47","1.76","0.25","0.6","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","15","1.4615384615384615","0.25","0.6057692307692307","26","14","1.6428571428571428","3","1.3333333333333333","9","1.2222222222222223"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","48","1.76","0.25","0.6","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","49","1.76","0.25","0.6","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","16","1.4615384615384615","0.25","0.6057692307692307","26","14","1.6428571428571428","3","1.3333333333333333","9","1.2222222222222223"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","50","1.76","0.25","0.61","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","51","1.76","0.25","0.61","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","52","1.76","0.25","0.61","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","53","1.76","0.25","0.61","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","54","1.76","0.25","0.61","25","13","1.6923076923076923","3","1.3333333333333333","9","2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","55","1.6129032258064515","0.25","0.6048387096774194","31","16","1.5625","3","1.3333333333333333","12","1.75"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","56","1.6129032258064515","0.25","0.6048387096774194","31","16","1.5625","3","1.3333333333333333","12","1.75"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","57","1.6129032258064515","0.25","0.6048387096774194","31","16","1.5625","3","1.3333333333333333","12","1.75"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","25","1.68","0.25","0.61","25","12","2.0833333333333335","3","1.3333333333333333","10","1.3"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","19","1.7142857142857142","0.23809523809523808","0.6190476190476191","21","11","2.090909090909091","3","1.6666666666666667","7","1.1428571428571428"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","17","1.5384615384615385","0.25","0.6057692307692307","26","14","1.7857142857142858","3","1.3333333333333333","9","1.2222222222222223"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","26","1.68","0.25","0.61","25","12","2.0833333333333335","3","1.3333333333333333","10","1.3"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","10","10","10","false","false","18","1.4","0.25","0.6142857142857143","35","19","1.5789473684210527","4","1.25","12","1.1666666666666667"
